"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"1511","Acacia heteroneura var. prolixa",1,"1204976","Acacia heteroneura var. prolixa",1,"variety","","",NA,"R.S.Cowan & Maslin","Fabaceae","Acacia","Acacia",1,"heteroneura","heteroneura",1,"","",NA,"var.","prolixa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:981009-1","","Y","Accepted","Acacia heteroneura var. prolixa","Acacia heteroneura","R.S.Cowan & Maslin","1204976","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:981009-1","","Fabaceae","1","1","wcvp","0",""
"1512","Acacia desertorum",1,"199173","Acacia desertorum",1,"species","","",NA,"Maiden & Blakely","Fabaceae","Acacia","Acacia",1,"desertorum","desertorum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470162-1","","Y","Accepted","Acacia desertorum","Acacia desertorum","Maiden & Blakely","199173","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470162-1","","Fabaceae","1","1","wcvp","0",""
"1513","Acacia desertorum var. desertorum",1,"199174","Acacia desertorum var. desertorum",1,"variety","","",NA,"","Fabaceae","Acacia","Acacia",1,"desertorum","desertorum",1,"","",NA,"var.","desertorum",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214023-1","","Y","Accepted","Acacia desertorum var. desertorum","Acacia desertorum","","199174","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214023-1","","Fabaceae","1","1","wcvp","0",""
"1514","Acacia desertorum var. nudipes",1,"1369315","Acacia desertorum var. nudipes",1,"variety","","",NA,"R.S.Cowan & Maslin","Fabaceae","Acacia","Acacia",1,"desertorum","desertorum",1,"","",NA,"var.","nudipes",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:981005-1","","Y","Accepted","Acacia desertorum var. nudipes","Acacia desertorum","R.S.Cowan & Maslin","1369315","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:981005-1","","Fabaceae","1","1","wcvp","0",""
"1515","Acacia cylindrica",1,"199175","Acacia cylindrica",1,"species","","",NA,"R.S.Cowan & Maslin","Fabaceae","Acacia","Acacia",1,"cylindrica","cylindrica",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:981004-1","","Y","Accepted","Acacia cylindrica","Acacia cylindrica","R.S.Cowan & Maslin","199175","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:981004-1","","Fabaceae","1","1","wcvp","0",""
"1516","Acacia denticulosa",1,"199176","Acacia denticulosa",1,"species","","",NA,"F.Muell.","Fabaceae","Acacia","Acacia",1,"denticulosa","denticulosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470154-1","","Y","Accepted","Acacia denticulosa","Acacia denticulosa","F.Muell.","199176","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470154-1","","Fabaceae","1","1","wcvp","0",""
"1517","Acacia obtusifolia",1,"182701","Acacia obtusifolia",1,"species","","",NA,"A.Cunn.","Fabaceae","Acacia","Acacia",1,"obtusifolia","obtusifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471020-1","","Y","Accepted","Acacia obtusifolia","Acacia obtusifolia","A.Cunn.","182701","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471020-1","","Fabaceae","1","1","wcvp","0",""
"1518","Acacia phlebophylla",1,"1254177","Acacia phlebophylla",1,"species","","",NA,"F.Muell. ex H.B.Will.","Fabaceae","Acacia","Acacia",1,"phlebophylla","phlebophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:76171-3","","Y","Accepted","Acacia phlebophylla","Acacia phlebophylla","F.Muell. ex H.B.Will.","1254177","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:76171-3","","Fabaceae","1","1","wcvp","0",""
"1519","Acacia alpina",1,"199181","Acacia alpina",1,"species","","",NA,"F.Muell.","Fabaceae","Acacia","Acacia",1,"alpina","alpina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469682-1","","Y","Accepted","Acacia alpina","Acacia alpina","F.Muell.","199181","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469682-1","","Fabaceae","1","1","wcvp","0",""
"1520","Acacia mucronata",1,"1254114","Acacia mucronata",1,"species","","",NA,"Willd. ex H.L.Wendl.","Fabaceae","Acacia","Acacia",1,"mucronata","mucronata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001406-1","","Y","Accepted","Acacia mucronata","Acacia mucronata","Willd. ex H.L.Wendl.","1254114","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001406-1","","Fabaceae","1","1","wcvp","0",""
"1521","Acacia mucronata subsp. dependens",1,"199188","Acacia mucronata subsp. dependens",1,"subspecies","","",NA,"(Hook.f.) Court","Fabaceae","Acacia","Acacia",1,"mucronata","mucronata",1,"","",NA,"subsp.","dependens",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001407-1","","Y","Accepted","Acacia mucronata subsp. dependens","Acacia mucronata","(Hook.f.) Court","199188","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001407-1","","Fabaceae","1","1","wcvp","0",""
"1522","Acacia mucronata subsp. longifolia",1,"199193","Acacia mucronata subsp. longifolia",1,"subspecies","","",NA,"(Benth.) Court","Fabaceae","Acacia","Acacia",1,"mucronata","mucronata",1,"","",NA,"subsp.","longifolia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001408-1","","Y","Accepted","Acacia mucronata subsp. longifolia","Acacia mucronata","(Benth.) Court","199193","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001408-1","","Fabaceae","1","1","wcvp","0",""
"1523","Acacia longifolia",1,"206231","Acacia longifolia",1,"species","","",NA,"(Andrews) Willd.","Fabaceae","Acacia","Acacia",1,"longifolia","longifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470782-1","","Y","Accepted","Acacia longifolia","Acacia longifolia","(Andrews) Willd.","206231","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470782-1","","Fabaceae","1","1","wcvp","0",""
"1524","Acacia longifolia subsp. longifolia",0.59957384396743,"206231","Acacia longifolia",0.59957384396743,"species","","",NA,"(Andrews) Willd.","Fabaceae","Acacia","Acacia",1,"longifolia","longifolia",1,"","",NA,"","",NA,"","",NA,"","subsp. longifolia","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470782-1","","Y","Accepted","Acacia longifolia","Acacia longifolia","(Andrews) Willd.","206231","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470782-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"1525","Acacia longifolia subsp. sophorae",1,"199204","Acacia longifolia subsp. sophorae",1,"subspecies","","",NA,"(Labill.) Court","Fabaceae","Acacia","Acacia",1,"longifolia","longifolia",1,"","",NA,"subsp.","sophorae",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001409-1","","Y","Synonym","Acacia sophorae","Acacia sophorae","(Labill.) R.Br.","189726","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:80238-3","","Fabaceae","1","1","wcvp","0",""
"1526","Acacia floribunda",1,"189720","Acacia floribunda",1,"species","","",NA,"(Vent.) Willd.","Fabaceae","Acacia","Acacia",1,"floribunda","floribunda",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470346-1","","Y","Accepted","Acacia floribunda","Acacia floribunda","(Vent.) Willd.","189720","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470346-1","","Fabaceae","1","1","wcvp","0",""
"1527","Acacia maidenii",1,"199468","Acacia maidenii",1,"species","","",NA,"F.Muell.","Fabaceae","Acacia","Acacia",1,"maidenii","maidenii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470831-1","","Y","Accepted","Acacia maidenii","Acacia maidenii","F.Muell.","199468","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470831-1","","Fabaceae","1","1","wcvp","0",""
"1528","Acacia dallachiana",1,"199223","Acacia dallachiana",1,"species","","",NA,"F.Muell.","Fabaceae","Acacia","Acacia",1,"dallachiana","dallachiana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470121-1","","Y","Accepted","Acacia dallachiana","Acacia dallachiana","F.Muell.","199223","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470121-1","","Fabaceae","1","1","wcvp","0",""
"1529","Acacia orites",1,"199224","Acacia orites",1,"species","","",NA,"Pedley","Fabaceae","Acacia","Acacia",1,"orites","orites",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471044-1","","Y","Accepted","Acacia orites","Acacia orites","Pedley","199224","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471044-1","","Fabaceae","1","1","wcvp","0",""
"1530","Acacia longissima",1,"199226","Acacia longissima",1,"species","","",NA,"H.L.Wendl.","Fabaceae","Acacia","Acacia",1,"longissima","longissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470787-1","","Y","Accepted","Acacia longissima","Acacia longissima","H.L.Wendl.","199226","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470787-1","","Fabaceae","1","1","wcvp","0",""
"1531","Acacia courtii",1,"1253783","Acacia courtii",1,"species","","",NA,"Tindale & Hersc.","Fabaceae","Acacia","Acacia",1,"courtii","courtii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:940262-1","","Y","Accepted","Acacia courtii","Acacia courtii","Tindale & Hersc.","1253783","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:940262-1","","Fabaceae","1","1","wcvp","0",""
"1532","Acacia oxycedrus",1,"182728","Acacia oxycedrus",1,"species","","",NA,"Sieber ex DC.","Fabaceae","Acacia","Acacia",1,"oxycedrus","oxycedrus",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471053-1","","Y","Accepted","Acacia oxycedrus","Acacia oxycedrus","Sieber ex DC.","182728","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471053-1","","Fabaceae","1","1","wcvp","0",""
"1533","Acacia verticillata",1,"171586","Acacia verticillata",1,"species","","",NA,"(L'Hér.) Willd.","Fabaceae","Acacia","Acacia",1,"verticillata","verticillata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471751-1","","Y","Accepted","Acacia verticillata","Acacia verticillata","(L'Hér.) Willd.","171586","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471751-1","","Fabaceae","1","1","wcvp","0",""
"1534","Acacia verticillata subsp. verticillata",1,"199238","Acacia verticillata subsp. verticillata",1,"subspecies","","",NA,"","Fabaceae","Acacia","Acacia",1,"verticillata","verticillata",1,"","",NA,"subsp.","verticillata",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214097-1","","Y","Accepted","Acacia verticillata subsp. verticillata","Acacia verticillata","","199238","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214097-1","","Fabaceae","1","1","wcvp","0",""
"1535","Acacia verticillata subsp. ruscifolia",1,"199241","Acacia verticillata subsp. ruscifolia",1,"subspecies","","",NA,"(A.Cunn. ex G.Don) Court","Fabaceae","Acacia","Acacia",1,"verticillata","verticillata",1,"","",NA,"subsp.","ruscifolia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001410-1","","Y","Accepted","Acacia verticillata subsp. ruscifolia","Acacia verticillata","(A.Cunn. ex G.Don) Court","199241","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001410-1","","Fabaceae","1","1","wcvp","0",""
"1536","Acacia verticillata subsp. cephalantha",1,"199247","Acacia verticillata subsp. cephalantha",1,"subspecies","","",NA,"(F.Muell.) Court","Fabaceae","Acacia","Acacia",1,"verticillata","verticillata",1,"","",NA,"subsp.","cephalantha",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001411-1","","Y","Accepted","Acacia verticillata subsp. cephalantha","Acacia verticillata","(F.Muell.) Court","199247","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001411-1","","Fabaceae","1","1","wcvp","0",""
"1537","Acacia verticillata subsp. ovoidea",1,"199250","Acacia verticillata subsp. ovoidea",1,"subspecies","","",NA,"(Benth.) Court","Fabaceae","Acacia","Acacia",1,"verticillata","verticillata",1,"","",NA,"subsp.","ovoidea",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001412-1","","Y","Accepted","Acacia verticillata subsp. ovoidea","Acacia verticillata","(Benth.) Court","199250","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001412-1","","Fabaceae","1","1","wcvp","0",""
"1538","Acacia riceana",1,"197629","Acacia riceana",1,"species","","",NA,"Hensl.","Fabaceae","Acacia","Acacia",1,"riceana","riceana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471324-1","","Y","Accepted","Acacia riceana","Acacia riceana","Hensl.","197629","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471324-1","","Fabaceae","1","1","wcvp","0",""
"1539","Acacia axillaris",1,"199257","Acacia axillaris",1,"species","","",NA,"Benth.","Fabaceae","Acacia","Acacia",1,"axillaris","axillaris",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469791-1","","Y","Accepted","Acacia axillaris","Acacia axillaris","Benth.","199257","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469791-1","","Fabaceae","1","1","wcvp","0",""
"1540","Acacia rhigiophylla",1,"199261","Acacia rhigiophylla",1,"species","","",NA,"F.Muell. ex Benth.","Fabaceae","Acacia","Acacia",1,"rhigiophylla","rhigiophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471318-1","","Y","Accepted","Acacia rhigiophylla","Acacia rhigiophylla","F.Muell. ex Benth.","199261","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471318-1","","Fabaceae","1","1","wcvp","0",""
"1541","Acacia triptera",1,"199262","Acacia triptera",1,"species","","",NA,"Benth.","Fabaceae","Acacia","Acacia",1,"triptera","triptera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471686-1","","Y","Accepted","Acacia triptera","Acacia triptera","Benth.","199262","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471686-1","","Fabaceae","1","1","wcvp","0",""
"1542","Acacia hippuroides",1,"199264","Acacia hippuroides",1,"species","","",NA,"Heward ex Benth.","Fabaceae","Acacia","Acacia",1,"hippuroides","hippuroides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470524-1","","Y","Accepted","Acacia hippuroides","Acacia hippuroides","Heward ex Benth.","199264","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470524-1","","Fabaceae","1","1","wcvp","0",""
"1543","Acacia spondylophylla",1,"199265","Acacia spondylophylla",1,"species","","",NA,"F.Muell.","Fabaceae","Acacia","Acacia",1,"spondylophylla","spondylophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471530-1","","Y","Accepted","Acacia spondylophylla","Acacia spondylophylla","F.Muell.","199265","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471530-1","","Fabaceae","1","1","wcvp","0",""
"1544","Acacia adoxa",1,"199267","Acacia adoxa",1,"species","","",NA,"Pedley","Fabaceae","Acacia","Acacia",1,"adoxa","adoxa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469658-1","","Y","Accepted","Acacia adoxa","Acacia adoxa","Pedley","199267","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469658-1","","Fabaceae","1","1","wcvp","0",""
"1545","Acacia adoxa var. adoxa",1,"199268","Acacia adoxa var. adoxa",1,"variety","","",NA,"","Fabaceae","Acacia","Acacia",1,"adoxa","adoxa",1,"","",NA,"var.","adoxa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:56645-3","","Y","Accepted","Acacia adoxa var. adoxa","Acacia adoxa","","199268","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:56645-3","","Fabaceae","1","1","wcvp","0",""
"1546","Acacia adoxa var. subglabra",1,"1369310","Acacia adoxa var. subglabra",1,"variety","","",NA,"Pedley","Fabaceae","Acacia","Acacia",1,"adoxa","adoxa",1,"","",NA,"var.","subglabra",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:884512-1","","Y","Accepted","Acacia adoxa var. subglabra","Acacia adoxa","Pedley","1369310","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:884512-1","","Fabaceae","1","1","wcvp","0",""
"1547","Acacia orthotricha",1,"199270","Acacia orthotricha",1,"species","","",NA,"Pedley","Fabaceae","Acacia","Acacia",1,"orthotricha","orthotricha",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471048-1","","Y","Accepted","Acacia orthotricha","Acacia orthotricha","Pedley","199270","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471048-1","","Fabaceae","1","1","wcvp","0",""
"1548","Acacia chippendalei",1,"199271","Acacia chippendalei",1,"species","","",NA,"Pedley","Fabaceae","Acacia","Acacia",1,"chippendalei","chippendalei",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469974-1","","Y","Accepted","Acacia chippendalei","Acacia chippendalei","Pedley","199271","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469974-1","","Fabaceae","1","1","wcvp","0",""
"1549","Acacia lycopodiifolia",1,"199273","Acacia lycopodiifolia",1,"species","","",NA,"A.Cunn. ex Hook.","Fabaceae","Acacia","Acacia",1,"lycopodiifolia","lycopodiifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:71802-3","","Y","Accepted","Acacia lycopodiifolia","Acacia lycopodiifolia","A.Cunn. ex Hook.","199273","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:71802-3","","Fabaceae","1","1","wcvp","0",""
"1550","Acacia anasilla",1,"199278","Acacia anasilla",1,"species","","",NA,"A.S.George","Fabaceae","Acacia","Acacia",1,"anasilla","anasilla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010662-1","","Y","Accepted","Acacia anasilla","Acacia anasilla","A.S.George","199278","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010662-1","","Fabaceae","1","1","wcvp","0",""
"1551","Acacia capillaris",1,"199279","Acacia capillaris",1,"species","","",NA,"A.S.George","Fabaceae","Acacia","Acacia",1,"capillaris","capillaris",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010663-1","","Y","Accepted","Acacia capillaris","Acacia capillaris","A.S.George","199279","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010663-1","","Fabaceae","1","1","wcvp","0",""
"1552","Acacia smeringa",1,"199281","Acacia smeringa",1,"species","","",NA,"A.S.George","Fabaceae","Acacia","Acacia",1,"smeringa","smeringa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010667-1","","Y","Accepted","Acacia smeringa","Acacia smeringa","A.S.George","199281","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010667-1","","Fabaceae","1","1","wcvp","0",""
"1553","Acacia repens",1,"199282","Acacia repens",1,"species","","",NA,"A.S.George","Fabaceae","Acacia","Acacia",1,"repens","repens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010666-1","","Y","Accepted","Acacia repens","Acacia repens","A.S.George","199282","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010666-1","","Fabaceae","1","1","wcvp","0",""
"1554","Acacia hypermeces",1,"199283","Acacia hypermeces",1,"species","","",NA,"A.S.George","Fabaceae","Acacia","Acacia",1,"hypermeces","hypermeces",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010664-1","","Y","Accepted","Acacia hypermeces","Acacia hypermeces","A.S.George","199283","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010664-1","","Fabaceae","1","1","wcvp","0",""
"1555","Acacia mitodes",1,"199284","Acacia mitodes",1,"species","","",NA,"A.S.George","Fabaceae","Acacia","Acacia",1,"mitodes","mitodes",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010665-1","","Y","Accepted","Acacia mitodes","Acacia mitodes","A.S.George","199284","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010665-1","","Fabaceae","1","1","wcvp","0",""
"1556","Acacia zatrichota",1,"199285","Acacia zatrichota",1,"species","","",NA,"A.S.George","Fabaceae","Acacia","Acacia",1,"zatrichota","zatrichota",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010668-1","","Y","Accepted","Acacia zatrichota","Acacia zatrichota","A.S.George","199285","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010668-1","","Fabaceae","1","1","wcvp","0",""
"1557","Acacia perryi",1,"199286","Acacia perryi",1,"species","","",NA,"Pedley","Fabaceae","Acacia","Acacia",1,"perryi","perryi",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471127-1","","Y","Accepted","Acacia perryi","Acacia perryi","Pedley","199286","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471127-1","","Fabaceae","1","1","wcvp","0",""
"1558","Acacia asperulacea",1,"199288","Acacia asperulacea",1,"species","","",NA,"F.Muell.","Fabaceae","Acacia","Acacia",1,"asperulacea","asperulacea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469766-1","","Y","Accepted","Acacia asperulacea","Acacia asperulacea","F.Muell.","199288","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469766-1","","Fabaceae","1","1","wcvp","0",""
"1559","Acacia longipedunculata",1,"199293","Acacia longipedunculata",1,"species","","",NA,"Pedley","Fabaceae","Acacia","Acacia",1,"longipedunculata","longipedunculata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470783-1","","Y","Accepted","Acacia longipedunculata","Acacia longipedunculata","Pedley","199293","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470783-1","","Fabaceae","1","1","wcvp","0",""
"1560","Acacia porcata",1,"1254188","Acacia porcata",1,"species","","",NA,"P.I.Forst.","Fabaceae","Acacia","Acacia",1,"porcata","porcata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:940112-1","","Y","Accepted","Acacia porcata","Acacia porcata","P.I.Forst.","1254188","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:940112-1","","Fabaceae","1","1","wcvp","0",""
"1561","Acacia galioides",1,"199296","Acacia galioides",1,"species","","",NA,"Benth.","Fabaceae","Acacia","Acacia",1,"galioides","galioides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470381-1","","Y","Accepted","Acacia galioides","Acacia galioides","Benth.","199296","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470381-1","","Fabaceae","1","1","wcvp","0",""
"1562","Acacia galioides var. galioides",0.59957384396743,"199296","Acacia galioides",0.59957384396743,"species","","",NA,"Benth.","Fabaceae","Acacia","Acacia",1,"galioides","galioides",1,"","",NA,"","",NA,"","",NA,"","var. galioides","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470381-1","","Y","Accepted","Acacia galioides","Acacia galioides","Benth.","199296","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470381-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"1563","Acacia galioides var. glabriflora",1,"199300","Acacia galioides var. glabriflora",1,"variety","","",NA,"(Domin) Pedley","Fabaceae","Acacia","Acacia",1,"galioides","galioides",1,"","",NA,"var.","glabriflora",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:884530-1","","Y","Synonym","Acacia galioides","Acacia galioides","Benth.","199296","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470381-1","","Fabaceae","1","1","wcvp","0",""
"1564","Acacia galioides var. leioclada",1,"1369317","Acacia galioides var. leioclada",1,"variety","","",NA,"(Domin) Pedley","Fabaceae","Acacia","Acacia",1,"galioides","galioides",1,"","",NA,"var.","leioclada",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:884531-1","","Y","Synonym","Acacia galioides","Acacia galioides","Benth.","199296","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470381-1","","Fabaceae","1","1","wcvp","0",""
"1565","Acacia pentadenia",1,"182746","Acacia pentadenia",1,"species","","",NA,"Lindl.","Fabaceae","Acacia","Acacia",1,"pentadenia","pentadenia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471115-1","","Y","Accepted","Acacia pentadenia","Acacia pentadenia","Lindl.","182746","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471115-1","","Fabaceae","1","1","wcvp","0",""
