"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"409","Mimosa claussenii var. megistophylla",1,"1288398","Mimosa claussenii var. megistophylla",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","megistophylla",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312937-2","","Y","Accepted","Mimosa claussenii var. megistophylla","Mimosa claussenii","Barneby","1288398","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312937-2","","Fabaceae","1","1","wcvp","0",""
"410","Mimosa claussenii var. soderstromii",1,"1288402","Mimosa claussenii var. soderstromii",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","soderstromii",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312938-2","","Y","Accepted","Mimosa claussenii var. soderstromii","Mimosa claussenii","Barneby","1288402","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312938-2","","Fabaceae","1","1","wcvp","0",""
"411","Mimosa claussenii var. microphyllidia",1,"1288399","Mimosa claussenii var. microphyllidia",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","microphyllidia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312939-2","","Y","Accepted","Mimosa claussenii var. microphyllidia","Mimosa claussenii","Barneby","1288399","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312939-2","","Fabaceae","1","1","wcvp","0",""
"412","Mimosa claussenii var. pumila",1,"1288401","Mimosa claussenii var. pumila",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","pumila",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312940-2","","Y","Accepted","Mimosa claussenii var. pumila","Mimosa claussenii","Barneby","1288401","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312940-2","","Fabaceae","1","1","wcvp","0",""
"413","Mimosa claussenii var. claviceps",1,"1288221","Mimosa claussenii var. claviceps",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","claviceps",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312941-2","","Y","Accepted","Mimosa claussenii var. claviceps","Mimosa claussenii","Barneby","1288221","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312941-2","","Fabaceae","1","1","wcvp","0",""
"414","Mimosa claussenii var. dolichopoda",1,"1288223","Mimosa claussenii var. dolichopoda",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"claussenii","claussenii",1,"","",NA,"var.","dolichopoda",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312942-2","","Y","Accepted","Mimosa claussenii var. dolichopoda","Mimosa claussenii","Barneby","1288223","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312942-2","","Fabaceae","1","1","wcvp","0",""
"415","Mimosa gardneri",1,"172330","Mimosa gardneri",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"gardneri","gardneri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312943-2","","Y","Accepted","Mimosa gardneri","Mimosa gardneri","Benth.","172330","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312943-2","","Fabaceae","1","1","wcvp","0",""
"416","Mimosa stylosa",1,"1232430","Mimosa stylosa",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"stylosa","stylosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312944-2","","Y","Accepted","Mimosa stylosa","Mimosa stylosa","Barneby","1232430","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312944-2","","Fabaceae","1","1","wcvp","0",""
"417","Mimosa rheiptera",1,"1232431","Mimosa rheiptera",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"rheiptera","rheiptera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312945-2","","Y","Accepted","Mimosa rheiptera","Mimosa rheiptera","Barneby","1232431","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312945-2","","Fabaceae","1","1","wcvp","0",""
"418","Mimosa struthionoptera",1,"1232432","Mimosa struthionoptera",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"struthionoptera","struthionoptera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312946-2","","Y","Accepted","Mimosa struthionoptera","Mimosa struthionoptera","Barneby","1232432","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312946-2","","Fabaceae","1","1","wcvp","0",""
"419","Mimosa longepedunculata",1,"167658","Mimosa longepedunculata",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"longepedunculata","longepedunculata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161780-2","","Y","Accepted","Mimosa longepedunculata","Mimosa longepedunculata","Taub.","167658","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161780-2","","Fabaceae","1","1","wcvp","0",""
"420","Mimosa setosissima",1,"167725","Mimosa setosissima",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"setosissima","setosissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161981-2","","Y","Accepted","Mimosa setosissima","Mimosa setosissima","Taub.","167725","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161981-2","","Fabaceae","1","1","wcvp","0",""
"421","Mimosa decorticans",1,"1232433","Mimosa decorticans",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"decorticans","decorticans",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312981-2","","Y","Accepted","Mimosa decorticans","Mimosa decorticans","Barneby","1232433","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312981-2","","Fabaceae","1","1","wcvp","0",""
"422","Mimosa heringeri",1,"1232434","Mimosa heringeri",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"heringeri","heringeri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312982-2","","Y","Accepted","Mimosa heringeri","Mimosa heringeri","Barneby","1232434","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312982-2","","Fabaceae","1","1","wcvp","0",""
"423","Mimosa densa",1,"172298","Mimosa densa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"densa","densa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507892-1","","Y","Accepted","Mimosa densa","Mimosa densa","Benth.","172298","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507892-1","","Fabaceae","1","1","wcvp","0",""
"424","Mimosa densa var. densa",1,"1232435","Mimosa densa var. densa",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"densa","densa",1,"","",NA,"var.","densa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190469-1","","Y","Accepted","Mimosa densa var. densa","Mimosa densa","","1232435","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190469-1","","Fabaceae","1","1","wcvp","0",""
"425","Mimosa densa var. alligantina",1,"1288389","Mimosa densa var. alligantina",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"densa","densa",1,"","",NA,"var.","alligantina",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312983-2","","Y","Accepted","Mimosa densa var. alligantina","Mimosa densa","Barneby","1288389","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312983-2","","Fabaceae","1","1","wcvp","0",""
"426","Mimosa laniceps",1,"1232436","Mimosa laniceps",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"laniceps","laniceps",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312984-2","","Y","Accepted","Mimosa laniceps","Mimosa laniceps","Barneby","1232436","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312984-2","","Fabaceae","1","1","wcvp","0",""
"427","Mimosa pycnocoma",1,"1042482","Mimosa pycnocoma",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"pycnocoma","pycnocoma",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508572-1","","Y","Accepted","Mimosa pycnocoma","Mimosa pycnocoma","Benth.","1042482","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508572-1","","Fabaceae","1","1","wcvp","0",""
"428","Mimosa oligosperma",1,"1232437","Mimosa oligosperma",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"oligosperma","oligosperma",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312985-2","","Y","Accepted","Mimosa oligosperma","Mimosa oligosperma","Barneby","1232437","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312985-2","","Fabaceae","1","1","wcvp","0",""
"429","Mimosa rhodostegia",1,"1232438","Mimosa rhodostegia",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"rhodostegia","rhodostegia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312986-2","","Y","Accepted","Mimosa rhodostegia","Mimosa rhodostegia","Barneby","1232438","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312986-2","","Fabaceae","1","1","wcvp","0",""
"430","Mimosa regina",1,"1232439","Mimosa regina",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"regina","regina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312987-2","","Y","Accepted","Mimosa regina","Mimosa regina","Barneby","1232439","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312987-2","","Fabaceae","1","1","wcvp","0",""
"431","Mimosa manidea",1,"1232440","Mimosa manidea",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"manidea","manidea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312988-2","","Y","Accepted","Mimosa manidea","Mimosa manidea","Barneby","1232440","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312988-2","","Fabaceae","1","1","wcvp","0",""
"432","Mimosa capito",1,"1232441","Mimosa capito",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"capito","capito",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312989-2","","Y","Accepted","Mimosa capito","Mimosa capito","Barneby","1232441","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312989-2","","Fabaceae","1","1","wcvp","0",""
"433","Mimosa oedoclada",1,"1232442","Mimosa oedoclada",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"oedoclada","oedoclada",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312990-2","","Y","Accepted","Mimosa oedoclada","Mimosa oedoclada","Barneby","1232442","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312990-2","","Fabaceae","1","1","wcvp","0",""
"434","Mimosa dominarum",1,"1232443","Mimosa dominarum",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"dominarum","dominarum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312991-2","","Y","Accepted","Mimosa dominarum","Mimosa dominarum","Barneby","1232443","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312991-2","","Fabaceae","1","1","wcvp","0",""
"435","Mimosa splendida",1,"1232444","Mimosa splendida",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"splendida","splendida",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312992-2","","Y","Accepted","Mimosa splendida","Mimosa splendida","Barneby","1232444","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312992-2","","Fabaceae","1","1","wcvp","0",""
"436","Mimosa irwinii",1,"1232445","Mimosa irwinii",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"irwinii","irwinii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312993-2","","Y","Accepted","Mimosa irwinii","Mimosa irwinii","Barneby","1232445","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312993-2","","Fabaceae","1","1","wcvp","0",""
"437","Mimosa speciosissima",1,"167731","Mimosa speciosissima",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"speciosissima","speciosissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161990-2","","Y","Accepted","Mimosa speciosissima","Mimosa speciosissima","Taub.","167731","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161990-2","","Fabaceae","1","1","wcvp","0",""
"438","Mimosa ulei",1,"167746","Mimosa ulei",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"ulei","ulei",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162035-2","","Y","Accepted","Mimosa ulei","Mimosa ulei","Taub.","167746","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162035-2","","Fabaceae","1","1","wcvp","0",""
"439","Mimosa ulei var. ulei",1,"1232446","Mimosa ulei var. ulei",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"ulei","ulei",1,"","",NA,"var.","ulei",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190547-1","","Y","Accepted","Mimosa ulei var. ulei","Mimosa ulei","","1232446","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190547-1","","Fabaceae","1","1","wcvp","0",""
"440","Mimosa ulei var. grallator",1,"1288540","Mimosa ulei var. grallator",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"ulei","ulei",1,"","",NA,"var.","grallator",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312994-2","","Y","Accepted","Mimosa ulei var. grallator","Mimosa ulei","Barneby","1288540","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312994-2","","Fabaceae","1","1","wcvp","0",""
"441","Mimosa maguirei",1,"1232447","Mimosa maguirei",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"maguirei","maguirei",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312995-2","","Y","Accepted","Mimosa maguirei","Mimosa maguirei","Barneby","1232447","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312995-2","","Fabaceae","1","1","wcvp","0",""
"442","Mimosa pellita",1,"179774","Mimosa pellita",1,"species","","",NA,"Humb. & Bonpl. ex Willd.","Fabaceae","Mimosa","Mimosa",1,"pellita","pellita",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508468-1","","Y","Synonym","Mimosa pigra var. pigra","Mimosa pigra","","206003","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190600-1","","Fabaceae","1","1","wcvp","0",""
"443","Mimosa pellita var. pellita",0.59957384396743,"179774","Mimosa pellita",0.59957384396743,"species","","",NA,"Humb. & Bonpl. ex Willd.","Fabaceae","Mimosa","Mimosa",1,"pellita","pellita",1,"","",NA,"","",NA,"","",NA,"","var. pellita","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508468-1","","Y","Synonym","Mimosa pigra var. pigra","Mimosa pigra","","206003","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190600-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"444","Mimosa pellita var. dehiscens",1,"1048985","Mimosa pellita var. dehiscens",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pellita","pellita",1,"","",NA,"var.","dehiscens",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312999-2","","Y","Synonym","Mimosa pigra var. dehiscens","Mimosa pigra","(Barneby) Glazier & Mackinder","1239102","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995976-1","","Fabaceae","1","1","wcvp","0",""
"445","Mimosa pellita var. hispida",1,"1369754","Mimosa pellita var. hispida",1,"variety","","",NA,"(Willd.) Barneby","Fabaceae","Mimosa","Mimosa",1,"pellita","pellita",1,"","",NA,"var.","hispida",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967292-1","","Y","Synonym","Mimosa pigra var. pigra","Mimosa pigra","","206003","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190600-1","","Fabaceae","1","1","wcvp","0",""
"446","Mimosa tarda",1,"1048987","Mimosa tarda",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"tarda","tarda",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313001-2","","Y","Accepted","Mimosa tarda","Mimosa tarda","Barneby","1048987","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313001-2","","Fabaceae","1","1","wcvp","0",""
"447","Mimosa orinocoensis",1,"1048988","Mimosa orinocoensis",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"orinocoensis","orinocoensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313002-2","","Y","Accepted","Mimosa orinocoensis","Mimosa orinocoensis","Barneby","1048988","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313002-2","","Fabaceae","1","1","wcvp","0",""
"448","Mimosa asperata",1,"163219","Mimosa asperata",1,"species","","",NA,"L.","Fabaceae","Mimosa","Mimosa",1,"asperata","asperata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161506-2","","Y","Synonym","Mimosa pigra var. asperata","Mimosa pigra","(L.) Zarucchi, Vincent & Gandhi","1348467","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60477057-2","","Fabaceae","1","1","wcvp","0",""
"449","Mimosa elliptica",1,"162640","Mimosa elliptica",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"elliptica","elliptica",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161640-2","","Y","Accepted","Mimosa elliptica","Mimosa elliptica","Benth.","162640","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161640-2","","Fabaceae","1","1","wcvp","0",""
"450","Mimosa pigra",1,"163132","Mimosa pigra",1,"species","","",NA,"L.","Fabaceae","Mimosa","Mimosa",1,"pigra","pigra",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313003-2","","Y","Accepted","Mimosa pigra","Mimosa pigra","L.","163132","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313003-2","","Fabaceae","1","1","wcvp","0",""
"451","Mimosa miranda",1,"176479","Mimosa miranda",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"miranda","miranda",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313004-2","","Y","Accepted","Mimosa miranda","Mimosa miranda","Barneby","176479","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313004-2","","Fabaceae","1","1","wcvp","0",""
"452","Mimosa weddelliana",1,"172473","Mimosa weddelliana",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"weddelliana","weddelliana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313005-2","","Y","Accepted","Mimosa weddelliana","Mimosa weddelliana","Benth.","172473","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313005-2","","Fabaceae","1","1","wcvp","0",""
"453","Mimosa dormiens",1,"172311","Mimosa dormiens",1,"species","","",NA,"Humb. & Bonpl. ex Willd.","Fabaceae","Mimosa","Mimosa",1,"dormiens","dormiens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507929-1","","Y","Accepted","Mimosa dormiens","Mimosa dormiens","Humb. & Bonpl. ex Willd.","172311","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507929-1","","Fabaceae","1","1","wcvp","0",""
"454","Mimosa strigillosa",1,"172451","Mimosa strigillosa",1,"species","","",NA,"Torr. & A.Gray","Fabaceae","Mimosa","Mimosa",1,"strigillosa","strigillosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313006-2","","Y","Accepted","Mimosa strigillosa","Mimosa strigillosa","Torr. & A.Gray","172451","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313006-2","","Fabaceae","1","1","wcvp","0",""
"455","Mimosa somnians",1,"172444","Mimosa somnians",1,"species","","",NA,"Humb. & Bonpl. ex Willd.","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508701-1","","Y","Accepted","Mimosa somnians","Mimosa somnians","Humb. & Bonpl. ex Willd.","172444","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508701-1","","Fabaceae","1","1","wcvp","0",""
"456","Mimosa somnians subsp. somnians",0.96021221090168,"177042","Mimosa somnians var. somnians",0.96021221090168,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"var.","somnians",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Y","Accepted","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","0",""
"457","Mimosa somnians subsp. somnians var. somnians",0.61422004211051,"177042","Mimosa somnians var. somnians",0.61422004211051,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"var.","somnians",0.7,"","",NA,"","var. somnians","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Y","Accepted","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"458","Mimosa somnians subsp. somnians var. deminuta",0.61422004211051,"177042","Mimosa somnians var. somnians",0.61422004211051,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"var.","somnians",0.7,"","",NA,"","var. deminuta","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Y","Accepted","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"459","Mimosa somnians subsp. lasiocarpa",1,"1232448","Mimosa somnians subsp. lasiocarpa",1,"subspecies","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","lasiocarpa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373473-4","","Y","Synonym","Mimosa somnians var. lasiocarpa","Mimosa somnians","(Benth.) Barneby","1288486","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967294-1","","Fabaceae","1","1","wcvp","0",""
"460","Mimosa somnians subsp. lasiocarpa var. lasiocarpa",0.77149326622765,"1232448","Mimosa somnians subsp. lasiocarpa",0.77149326622765,"subspecies","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","lasiocarpa",1,"","",NA,"","var. lasiocarpa","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373473-4","","Y","Synonym","Mimosa somnians var. lasiocarpa","Mimosa somnians","(Benth.) Barneby","1288486","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967294-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"461","Mimosa somnians subsp. lasiocarpa var. lupulina",0.77149326622765,"1232448","Mimosa somnians subsp. lasiocarpa",0.77149326622765,"subspecies","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","lasiocarpa",1,"","",NA,"","var. lupulina","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373473-4","","Y","Synonym","Mimosa somnians var. lasiocarpa","Mimosa somnians","(Benth.) Barneby","1288486","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967294-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"462","Mimosa somnians subsp. viscida",1,"1368986","Mimosa somnians subsp. viscida",1,"subspecies","","",NA,"(Willd.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","viscida",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373450-4","","Y","Illegitimate","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","0",""
